gender,relevent_experience,enrolled_university,education_level,major_discipline,experience,company_size,company_type,last_new_job,training_hours,target
,Has relevent experience,Full time course,Graduate,STEM,5,5000-9999,Pvt Ltd,1,74,Churn
Male,Has relevent experience,no_enrollment,Phd,STEM,>20,,Pvt Ltd,>4,63,Remain
,No relevent experience,Full time course,High School,,2,,,1,300,Churn
Male,Has relevent experience,no_enrollment,Graduate,STEM,6,1000-4999,Pvt Ltd,1,28,Remain
,No relevent experience,no_enrollment,Masters,STEM,>20,,,>4,11,Remain
Male,No relevent experience,Part time course,Graduate,STEM,2,,,1,13,Remain
Male,Has relevent experience,no_enrollment,Graduate,STEM,>20,Oct-49,Pvt Ltd,never,39,Remain
Male,Has relevent experience,no_enrollment,Graduate,STEM,11,<10,,never,166,Churn
Female,Has relevent experience,no_enrollment,Masters,STEM,11,10000+,Pvt Ltd,2,24,Remain
Female,Has relevent experience,no_enrollment,Masters,Other,12,Oct-49,Pvt Ltd,1,28,Remain
Male,Has relevent experience,no_enrollment,Masters,STEM,13,50-99,Other,1,40,Remain
Male,Has relevent experience,no_enrollment,Graduate,STEM,13,5000-9999,Pvt Ltd,3,42,Remain
,Has relevent experience,no_enrollment,Graduate,STEM,5,50-99,Pvt Ltd,1,28,Remain
Male,Has relevent experience,no_enrollment,Masters,STEM,16,,,1,254,Remain
,No relevent experience,no_enrollment,Graduate,No Major,3,<10,Pvt Ltd,2,24,Remain
Male,Has relevent experience,no_enrollment,Masters,STEM,4,50-99,,1,110,Remain
Female,Has relevent experience,Full time course,Masters,STEM,4,50-99,Funded Startup,1,56,Remain
Male,Has relevent experience,no_enrollment,Graduate,STEM,6,10000+,Pvt Ltd,2,70,Remain
Female,No relevent experience,Full time course,Graduate,STEM,6,10000+,Pvt Ltd,1,57,Remain
Male,No relevent experience,no_enrollment,Phd,STEM,>20,10000+,Pvt Ltd,4,43,Remain
Male,No relevent experience,Full time course,Graduate,STEM,4,10000+,Pvt Ltd,3,326,Remain
,Has relevent experience,no_enrollment,Masters,STEM,4,<10,Pvt Ltd,1,32,Churn
,Has relevent experience,no_enrollment,Graduate,STEM,17,,,3,48,Remain
Male,Has relevent experience,Part time course,Graduate,STEM,2,1000-4999,Pvt Ltd,1,75,Churn
Male,No relevent experience,Full time course,Graduate,STEM,4,Oct-49,Pvt Ltd,1,42,Remain
Male,Has relevent experience,no_enrollment,Graduate,STEM,8,10000+,Pvt Ltd,2,166,Remain
Male,No relevent experience,no_enrollment,Graduate,No Major,<1,,,1,10,Churn
Male,No relevent experience,no_enrollment,High School,,1,,,never,58,Remain
Male,Has relevent experience,no_enrollment,Graduate,STEM,3,500-999,Pvt Ltd,1,20,Remain
Male,Has relevent experience,no_enrollment,High School,,>20,5000-9999,Pvt Ltd,2,18,Remain
,No relevent experience,Full time course,Masters,STEM,6,Oct-49,Pvt Ltd,2,79,Remain
Male,No relevent experience,Full time course,Masters,STEM,4,,,never,166,Remain
Male,Has relevent experience,no_enrollment,Graduate,STEM,5,50-99,Pvt Ltd,1,42,Remain
Male,No relevent experience,no_enrollment,Graduate,STEM,>20,1000-4999,Public Sector,never,51,Churn
,No relevent experience,no_enrollment,Graduate,STEM,5,100-500,Public Sector,>4,34,Remain
Male,Has relevent experience,no_enrollment,Graduate,STEM,>20,,,>4,270,Remain
Male,Has relevent experience,Part time course,Graduate,STEM,1,<10,Pvt Ltd,1,35,Churn
Male,Has relevent experience,Part time course,Graduate,STEM,7,50-99,Funded Startup,1,57,Remain
,Has relevent experience,no_enrollment,Graduate,STEM,2,5000-9999,Pvt Ltd,1,30,Remain
Other,Has relevent experience,no_enrollment,Graduate,STEM,10,10000+,Pvt Ltd,1,306,Remain
Male,No relevent experience,,,,2,,,never,162,Remain
Male,Has relevent experience,no_enrollment,Graduate,STEM,3,Oct-49,Pvt Ltd,1,43,Remain
,Has relevent experience,no_enrollment,Graduate,STEM,10,<10,Pvt Ltd,2,53,Remain
Female,No relevent experience,no_enrollment,Graduate,STEM,4,,,1,28,Churn
Male,Has relevent experience,no_enrollment,Masters,STEM,>20,100-500,,>4,11,Remain
,Has relevent experience,no_enrollment,Masters,STEM,15,Oct-49,Pvt Ltd,never,294,Remain
Female,Has relevent experience,no_enrollment,Graduate,STEM,5,,,never,24,Churn
,No relevent experience,Full time course,High School,,11,<10,Early Stage Startup,1,28,Remain
Male,Has relevent experience,no_enrollment,Graduate,STEM,>20,100-500,Pvt Ltd,>4,62,Remain
,Has relevent experience,no_enrollment,Graduate,STEM,7,<10,Pvt Ltd,>4,6,Remain
Female,Has relevent experience,no_enrollment,Graduate,STEM,8,,,1,46,Churn
Male,Has relevent experience,no_enrollment,Graduate,STEM,7,50-99,Pvt Ltd,1,106,Remain
Male,Has relevent experience,no_enrollment,Graduate,STEM,>20,5000-9999,Pvt Ltd,>4,48,Remain
Male,Has relevent experience,no_enrollment,Graduate,Business Degree,>20,100-500,Pvt Ltd,2,48,Remain
Male,Has relevent experience,no_enrollment,Graduate,STEM,3,100-500,Pvt Ltd,1,106,Remain
Male,Has relevent experience,no_enrollment,Graduate,STEM,8,5000-9999,Pvt Ltd,never,174,Remain
,No relevent experience,Full time course,Graduate,STEM,3,,,never,48,Remain
Male,Has relevent experience,no_enrollment,Graduate,STEM,4,100-500,Funded Startup,1,21,Remain
Male,Has relevent experience,no_enrollment,High School,,11,<10,Pvt Ltd,>4,44,Remain
Male,Has relevent experience,no_enrollment,Graduate,STEM,>20,10000+,Pvt Ltd,2,9,Churn
Male,Has relevent experience,Full time course,Graduate,STEM,5,5000-9999,Pvt Ltd,1,66,Remain
Male,Has relevent experience,no_enrollment,Graduate,STEM,>20,<10,Pvt Ltd,1,105,Remain
,Has relevent experience,no_enrollment,High School,,19,100-500,Pvt Ltd,>4,33,Remain
,Has relevent experience,Full time course,Graduate,STEM,5,50-99,Pvt Ltd,1,114,Churn
Male,Has relevent experience,Full time course,Graduate,STEM,3,50-99,Pvt Ltd,2,114,Remain
Male,No relevent experience,no_enrollment,Primary School,,4,,,never,149,Remain
Male,No relevent experience,Full time course,Graduate,STEM,5,,,never,130,Churn
,Has relevent experience,,Graduate,STEM,6,1000-4999,Pvt Ltd,1,66,Remain
Male,Has relevent experience,no_enrollment,Masters,Humanities,4,50-99,Pvt Ltd,1,85,Churn
Male,Has relevent experience,,Masters,STEM,9,100-500,Pvt Ltd,2,43,Remain
Male,Has relevent experience,no_enrollment,Graduate,STEM,>20,100-500,Pvt Ltd,never,192,Remain
Male,Has relevent experience,no_enrollment,Masters,STEM,15,10000+,Pvt Ltd,>4,9,Churn
,No relevent experience,Full time course,Graduate,STEM,<1,50-99,Pvt Ltd,1,31,Remain
,No relevent experience,no_enrollment,Masters,STEM,<1,,,1,28,Churn
Male,No relevent experience,Full time course,High School,,2,,,never,14,Remain
Male,No relevent experience,no_enrollment,Graduate,STEM,>20,1000-4999,Pvt Ltd,1,298,Churn
Male,Has relevent experience,Full time course,Masters,STEM,5,,NGO,1,53,Remain
Female,Has relevent experience,no_enrollment,Masters,STEM,17,1000-4999,Pvt Ltd,>4,24,Churn
,No relevent experience,Full time course,High School,,6,,,1,20,Churn
Male,Has relevent experience,no_enrollment,Masters,STEM,8,10000+,Public Sector,1,156,Remain
,Has relevent experience,no_enrollment,Masters,STEM,11,1000-4999,Pvt Ltd,2,10,Churn
,No relevent experience,Full time course,Graduate,STEM,3,<10,Pvt Ltd,1,24,Churn
Male,No relevent experience,no_enrollment,Phd,STEM,4,5000-9999,Public Sector,1,54,Remain
Male,Has relevent experience,no_enrollment,Graduate,STEM,8,100-500,Pvt Ltd,never,48,Churn
,Has relevent experience,no_enrollment,Masters,STEM,>20,1000-4999,Public Sector,1,22,Remain
,Has relevent experience,no_enrollment,Graduate,STEM,3,50-99,Pvt Ltd,,8,Churn
,No relevent experience,no_enrollment,Phd,STEM,8,1000-4999,Public Sector,>4,206,Remain
Male,No relevent experience,no_enrollment,High School,,1,,,1,20,Remain
,Has relevent experience,Full time course,Graduate,STEM,7,50-99,,>4,117,Remain
Male,Has relevent experience,no_enrollment,Masters,STEM,1,,,1,76,Remain
,Has relevent experience,Full time course,Masters,STEM,5,,,never,51,Churn
Male,Has relevent experience,no_enrollment,Masters,STEM,>20,50-99,Pvt Ltd,>4,83,Remain
Male,Has relevent experience,no_enrollment,Graduate,STEM,>20,,,4,44,Churn
Male,Has relevent experience,no_enrollment,Graduate,STEM,5,10000+,Pvt Ltd,1,20,Remain
,No relevent experience,Full time course,Masters,STEM,1,,,never,16,Remain
Male,Has relevent experience,no_enrollment,Masters,STEM,17,,,>4,72,Remain
Female,Has relevent experience,no_enrollment,Graduate,STEM,7,10000+,Pvt Ltd,4,160,Remain
Male,Has relevent experience,no_enrollment,Masters,STEM,11,50-99,Early Stage Startup,>4,46,Churn
Male,No relevent experience,no_enrollment,Graduate,STEM,2,100-500,Funded Startup,2,192,Remain
Female,Has relevent experience,no_enrollment,Graduate,STEM,12,Oct-49,Pvt Ltd,>4,216,Remain
Male,Has relevent experience,no_enrollment,Graduate,STEM,>20,100-500,Pvt Ltd,>4,53,Remain
Male,Has relevent experience,no_enrollment,Graduate,STEM,>20,Oct-49,Pvt Ltd,1,322,Remain
Male,Has relevent experience,no_enrollment,Graduate,STEM,11,Oct-49,Pvt Ltd,>4,46,Remain
,Has relevent experience,no_enrollment,Graduate,STEM,>20,1000-4999,Pvt Ltd,>4,121,Remain
Male,Has relevent experience,Part time course,Masters,STEM,6,<10,Funded Startup,1,70,Remain
Male,Has relevent experience,no_enrollment,Graduate,STEM,8,10000+,Pvt Ltd,1,16,Remain
Male,No relevent experience,no_enrollment,Primary School,,9,,,never,67,Churn
,Has relevent experience,no_enrollment,Graduate,STEM,6,50-99,Pvt Ltd,never,76,Churn
Male,No relevent experience,no_enrollment,Graduate,STEM,3,50-99,Pvt Ltd,1,11,Remain
Male,No relevent experience,Full time course,Graduate,STEM,9,,,1,23,Churn
Male,Has relevent experience,no_enrollment,Graduate,STEM,14,,,1,29,Remain
Male,Has relevent experience,no_enrollment,Graduate,STEM,7,10000+,Pvt Ltd,2,240,Churn
,Has relevent experience,no_enrollment,Graduate,STEM,2,<10,Pvt Ltd,never,61,Churn
,Has relevent experience,no_enrollment,Masters,STEM,10,10000+,Pvt Ltd,1,18,Remain
Male,No relevent experience,no_enrollment,,,2,,,never,17,Remain
Male,Has relevent experience,no_enrollment,Masters,STEM,5,Oct-49,Early Stage Startup,2,167,Churn
Male,Has relevent experience,no_enrollment,Masters,STEM,>20,<10,Early Stage Startup,1,23,Remain
Male,Has relevent experience,no_enrollment,High School,,15,Oct-49,Pvt Ltd,>4,46,Remain
Male,Has relevent experience,no_enrollment,Masters,Humanities,>20,,,>4,17,Remain
Male,Has relevent experience,no_enrollment,Masters,STEM,9,50-99,Pvt Ltd,,22,Remain
,Has relevent experience,no_enrollment,Graduate,STEM,4,50-99,Pvt Ltd,1,103,Remain
Male,Has relevent experience,no_enrollment,Graduate,STEM,15,100-500,Pvt Ltd,2,36,Remain
Male,Has relevent experience,no_enrollment,Graduate,STEM,18,Oct-49,Pvt Ltd,2,102,Remain
,No relevent experience,Part time course,Graduate,STEM,<1,10000+,Pvt Ltd,2,39,Remain
Male,Has relevent experience,no_enrollment,Graduate,STEM,17,10000+,Public Sector,>4,57,Churn
,Has relevent experience,Full time course,,,5,,,3,78,Remain
,No relevent experience,Full time course,Graduate,STEM,,Oct-49,Pvt Ltd,4,83,Churn
,No relevent experience,no_enrollment,Masters,STEM,4,1000-4999,,2,43,Remain
Female,No relevent experience,Part time course,Masters,Business Degree,2,,,1,87,Remain
Male,Has relevent experience,no_enrollment,Graduate,STEM,>20,<10,Pvt Ltd,1,58,Remain
Male,Has relevent experience,no_enrollment,Graduate,STEM,>20,,,never,20,Remain
Male,Has relevent experience,no_enrollment,Graduate,STEM,18,100-500,Funded Startup,1,34,Remain
Male,Has relevent experience,Part time course,Graduate,STEM,7,1000-4999,Pvt Ltd,1,50,Remain
Male,Has relevent experience,no_enrollment,Graduate,STEM,2,,,2,22,Churn
Male,Has relevent experience,Full time course,Graduate,STEM,9,100-500,Funded Startup,1,36,Churn
,No relevent experience,no_enrollment,Graduate,STEM,<1,1000-4999,Pvt Ltd,1,26,Churn
,Has relevent experience,Full time course,Masters,STEM,15,<10,Pvt Ltd,1,38,Churn
Male,Has relevent experience,no_enrollment,Graduate,STEM,>20,,,2,2,Remain
Male,Has relevent experience,Part time course,Graduate,STEM,10,10000+,NGO,>4,17,Remain
Male,Has relevent experience,no_enrollment,Graduate,STEM,6,50-99,,2,25,Remain
Male,No relevent experience,Full time course,Graduate,STEM,<1,100-500,NGO,1,256,Remain
Male,No relevent experience,no_enrollment,Masters,Business Degree,11,100-500,Pvt Ltd,1,90,Remain
Male,Has relevent experience,no_enrollment,Graduate,STEM,7,<10,Pvt Ltd,>4,14,Remain
Male,Has relevent experience,no_enrollment,Masters,STEM,3,,,1,29,Churn
Male,Has relevent experience,no_enrollment,Graduate,STEM,9,500-999,Pvt Ltd,1,13,Remain
Male,Has relevent experience,no_enrollment,Masters,STEM,17,,,3,11,Churn
Female,Has relevent experience,no_enrollment,Phd,STEM,>20,5000-9999,NGO,1,104,Churn
Male,No relevent experience,no_enrollment,Graduate,STEM,16,10000+,Pvt Ltd,>4,13,Remain
Male,Has relevent experience,Part time course,Graduate,STEM,6,50-99,Pvt Ltd,3,18,Churn
Male,Has relevent experience,no_enrollment,Graduate,STEM,>20,50-99,NGO,3,45,Remain
Male,No relevent experience,,,,7,,,1,22,Remain
,No relevent experience,no_enrollment,Primary School,,4,,,never,13,Remain
Male,Has relevent experience,no_enrollment,Masters,STEM,>20,100-500,Funded Startup,1,30,Remain
Female,Has relevent experience,no_enrollment,Graduate,STEM,6,50-99,Pvt Ltd,1,71,Remain
Male,Has relevent experience,no_enrollment,High School,,5,,,4,163,Remain
,No relevent experience,Part time course,Graduate,STEM,2,,,1,23,Churn
Female,Has relevent experience,no_enrollment,Graduate,STEM,4,Oct-49,Pvt Ltd,1,2,Remain
,Has relevent experience,no_enrollment,Masters,STEM,20,Oct-49,Pvt Ltd,,17,Remain
Male,Has relevent experience,no_enrollment,Graduate,STEM,>20,100-500,Pvt Ltd,2,16,Churn
Male,No relevent experience,,Graduate,STEM,6,500-999,,1,99,Remain
,No relevent experience,no_enrollment,High School,,4,,,never,150,Remain
Male,Has relevent experience,no_enrollment,Masters,STEM,15,1000-4999,Pvt Ltd,2,53,Remain
,No relevent experience,Part time course,Graduate,STEM,5,50-99,,1,82,Remain
Male,Has relevent experience,no_enrollment,Graduate,STEM,>20,,,1,13,Churn
,No relevent experience,no_enrollment,High School,,2,,,never,104,Churn
,Has relevent experience,no_enrollment,Masters,STEM,5,100-500,Pvt Ltd,1,87,Churn
Male,Has relevent experience,no_enrollment,Graduate,STEM,11,50-99,Pvt Ltd,1,300,Remain
Female,Has relevent experience,Part time course,Graduate,STEM,8,,,2,23,Churn
Male,Has relevent experience,no_enrollment,Graduate,STEM,4,500-999,Pvt Ltd,1,47,Remain
Male,Has relevent experience,no_enrollment,Graduate,Other,>20,1000-4999,Pvt Ltd,never,99,Remain
Male,Has relevent experience,no_enrollment,Graduate,Humanities,18,10000+,Pvt Ltd,>4,20,Remain
Male,No relevent experience,Full time course,High School,,9,,,1,48,Remain
Male,Has relevent experience,no_enrollment,Masters,STEM,4,Oct-49,Pvt Ltd,1,194,Churn
Male,No relevent experience,no_enrollment,Graduate,STEM,<1,,,1,77,Churn
Male,No relevent experience,,,,4,,,1,63,Churn
Male,Has relevent experience,Full time course,Graduate,STEM,7,50-99,Funded Startup,1,15,Remain
Male,No relevent experience,no_enrollment,Graduate,STEM,12,Oct-49,,1,24,Remain
Female,No relevent experience,Full time course,Graduate,STEM,2,,,1,21,Churn
,Has relevent experience,no_enrollment,High School,,2,Oct-49,Pvt Ltd,1,70,Remain
Female,No relevent experience,Full time course,High School,,2,100-500,Public Sector,1,32,Remain
Male,Has relevent experience,no_enrollment,Masters,STEM,>20,1000-4999,Pvt Ltd,>4,37,Remain
Male,Has relevent experience,no_enrollment,Graduate,STEM,>20,50-99,Pvt Ltd,1,25,Remain
Male,No relevent experience,no_enrollment,Masters,STEM,3,,,2,134,Remain
Male,Has relevent experience,Part time course,Graduate,STEM,5,50-99,Pvt Ltd,1,24,Remain
Male,No relevent experience,no_enrollment,Graduate,No Major,2,,,1,18,Remain
Male,No relevent experience,no_enrollment,Graduate,STEM,10,50-99,,4,30,Remain
,Has relevent experience,no_enrollment,Graduate,STEM,>20,Oct-49,NGO,1,22,Remain
,No relevent experience,Full time course,,,8,<10,Early Stage Startup,1,53,Churn
,Has relevent experience,no_enrollment,Graduate,STEM,<1,Oct-49,Pvt Ltd,1,26,Churn
Male,Has relevent experience,no_enrollment,Masters,STEM,17,100-500,Pvt Ltd,>4,10,Remain
Female,No relevent experience,no_enrollment,Graduate,Humanities,<1,Oct-49,Pvt Ltd,1,59,Remain
Male,Has relevent experience,no_enrollment,Masters,STEM,>20,1000-4999,Pvt Ltd,1,39,Remain
Female,No relevent experience,no_enrollment,Masters,STEM,5,50-99,Funded Startup,2,22,Remain
Male,Has relevent experience,Full time course,Graduate,STEM,>20,50-99,Funded Startup,>4,308,Remain
Male,No relevent experience,no_enrollment,Graduate,STEM,10,100-500,Pvt Ltd,2,77,Churn
Male,Has relevent experience,Part time course,High School,,4,100-500,Funded Startup,1,49,Remain
,No relevent experience,Full time course,Graduate,STEM,8,,Public Sector,1,196,Remain
Male,Has relevent experience,no_enrollment,Masters,STEM,9,500-999,Pvt Ltd,>4,272,Remain
Male,Has relevent experience,no_enrollment,Masters,Business Degree,>20,10000+,Pvt Ltd,1,53,Remain
,No relevent experience,Part time course,High School,,4,,,1,110,Remain
Male,Has relevent experience,no_enrollment,Masters,STEM,>20,100-500,Pvt Ltd,3,226,Remain
Male,Has relevent experience,no_enrollment,Graduate,Humanities,11,Oct-49,Pvt Ltd,>4,34,Remain
Male,Has relevent experience,no_enrollment,Phd,Other,>20,100-500,Funded Startup,1,8,Remain
Male,Has relevent experience,no_enrollment,Graduate,STEM,5,Oct-49,Pvt Ltd,1,38,Remain
,Has relevent experience,,Graduate,STEM,8,10000+,Pvt Ltd,2,190,Churn
Male,Has relevent experience,no_enrollment,Graduate,STEM,2,100-500,Other,1,51,Remain
Male,No relevent experience,no_enrollment,High School,,9,,,never,22,Remain
,Has relevent experience,no_enrollment,Graduate,STEM,4,Oct-49,Early Stage Startup,1,116,Churn
Male,Has relevent experience,no_enrollment,Graduate,STEM,>20,,,1,67,Remain
,Has relevent experience,no_enrollment,Graduate,STEM,7,50-99,Pvt Ltd,2,18,Churn
Male,Has relevent experience,Full time course,High School,,5,,Pvt Ltd,never,17,Remain
Male,No relevent experience,Full time course,Graduate,STEM,3,,,3,75,Remain
Male,No relevent experience,Full time course,Graduate,STEM,6,10000+,Pvt Ltd,1,166,Remain
Male,Has relevent experience,no_enrollment,Graduate,STEM,17,1000-4999,Pvt Ltd,1,74,Remain
Male,Has relevent experience,no_enrollment,Graduate,STEM,4,50-99,Public Sector,2,33,Remain
Male,Has relevent experience,no_enrollment,Masters,Arts,3,1000-4999,,1,46,Churn
Male,Has relevent experience,no_enrollment,Graduate,Other,>20,,,4,20,Churn
Male,No relevent experience,Full time course,Graduate,Other,14,,,1,50,Churn
,Has relevent experience,Part time course,Masters,STEM,2,,,never,32,Remain
Male,Has relevent experience,no_enrollment,Graduate,STEM,5,Oct-49,Funded Startup,2,70,Remain
,No relevent experience,Full time course,,,3,5000-9999,Pvt Ltd,never,29,Remain
Male,Has relevent experience,no_enrollment,Graduate,STEM,>20,,,>4,25,Churn
Male,Has relevent experience,no_enrollment,Graduate,STEM,5,,Public Sector,3,196,Remain
